,node_connectivity,degree_assortativity_coefficient,density,is_bipartite,spectral_bipartivity,global_reaching_centrality,transitivity,average_clustering,is_strongly_connected,is_weakly_connected,is_attracting_component,is_semiconnected,edge_connectivity,is_directed_acyclic_graph,is_aperiodic,diameter,radius,is_distance_regular,is_strongly_regular,is_eulerian,number_of_isolates,overall_reciprocity,is_regular,negative_edge_cycle,s_metric,is_threshold_graph,is_tournament,is_arborescence,is_branching,is_triad,wiener_index,trophic_incoherence_parameter
2021-04-08,0.0,-0.04559607525875547,0.16666666666666666,0.0,0.5049392282128948,0.25925925925925924,0.18181818181818182,0.2824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,inf,18.37026583004902
2021-04-09,0.0,-0.04559607525875547,0.16666666666666666,0.0,0.5040580043860927,0.25925925925925924,0.18181818181818182,0.2824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,inf,2.8674417556808756
2021-04-12,0.0,-0.04559607525875547,0.16666666666666666,0.0,0.5033439039976173,0.25925925925925924,0.18181818181818182,0.2824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,inf,3.283629428273267
2021-04-13,0.0,-0.04559607525875547,0.16666666666666666,0.0,0.5042609619227031,0.25925925925925924,0.18181818181818182,0.2824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,inf,1.4996295838935991
2021-04-14,0.0,-0.04559607525875547,0.16666666666666666,0.0,0.5036371467306191,0.25925925925925924,0.18181818181818182,0.2824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2021-04-15,0.0,-0.04559607525875547,0.16666666666666666,0.0,0.5031548201834212,0.25925925925925924,0.18181818181818182,0.2824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2021-04-16,0.0,-0.04559607525875547,0.16666666666666666,0.0,0.5026666801805163,0.25925925925925924,0.18181818181818182,0.2824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,inf,2.55255862921022
2021-04-19,0.0,0.15540540540540493,0.16666666666666666,0.0,0.5008390057202083,0.3209876543209876,0.22727272727272727,0.1932894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,inf,2.3312555494078047
2021-04-20,0.0,0.15540540540540493,0.16666666666666666,0.0,0.5015424485382397,0.3209876543209876,0.22727272727272727,0.1932894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,inf,2.3251259308580052
2021-04-21,0.0,-0.11878277418329973,0.17777777777777778,0.0,0.5012892672732224,0.49382716049382697,0.20833333333333334,0.18903846153846154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,inf,2.0047933078302225
2021-04-22,0.0,-0.019403763142658778,0.2,0.0,0.5000411623788477,0.54320987654321,0.2,0.2387179487179487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,inf,4.6739717487036785
2021-04-23,0.0,0.20565916568818884,0.18888888888888888,0.0,0.5023015373127663,0.54320987654321,0.19230769230769232,0.18833333333333332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,inf,5.258469153235209
2021-04-26,0.0,0.20565916568818884,0.18888888888888888,0.0,0.5026942810592971,0.54320987654321,0.19230769230769232,0.18833333333333332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,inf,5.114347548046716
2021-04-27,0.0,0.11989113933284933,0.2111111111111111,0.0,0.5031353124816855,0.54320987654321,0.21875,0.1766666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,inf,2.934439856321866
2021-04-28,0.0,0.15672903110733796,0.2111111111111111,0.0,0.5051342389823615,0.54320987654321,0.2222222222222222,0.18916666666666668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,inf,3.0571081317360704
2021-04-29,0.0,0.3244428422615251,0.17777777777777778,0.0,0.5046233582021278,0.25925925925925924,0.25,0.23440476190476192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,inf,17.20056321752285
2021-04-30,0.0,0.35436937963546855,0.17777777777777778,0.0,0.5013100324977061,0.4444444444444444,0.23076923076923078,0.2375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,inf,2.46587721074189
2021-05-03,0.0,0.39387088250303337,0.18888888888888888,0.0,0.5055025469997791,0.40740740740740744,0.21428571428571427,0.19023809523809523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,inf,3.065701292285408e+16
2021-05-04,0.0,0.6080062157172441,0.2111111111111111,0.0,0.4997091420362602,0.40740740740740744,0.2631578947368421,0.23634920634920636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,inf,9707999393809000.0
2021-05-05,0.0,0.20947996691828244,0.24444444444444444,0.0,0.4999839226144137,0.30864197530864196,0.25925925925925924,0.26071428571428573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,inf,4660488049798708.0
2021-05-06,0.0,0.5387332691365682,0.24444444444444444,0.0,0.5001219367028698,0.30864197530864196,0.3269230769230769,0.28420843776106935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,inf,2965155133109847.0
2021-05-07,0.0,0.5387332691365682,0.24444444444444444,0.0,0.50012544444248,0.30864197530864196,0.3269230769230769,0.28420843776106935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,inf,7072829069110391.0
2021-05-10,0.0,0.5387332691365682,0.24444444444444444,0.0,0.5002216259294842,0.30864197530864196,0.3269230769230769,0.28420843776106935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,inf,2730270150854161.0
2021-05-11,0.0,0.3812218681049374,0.24444444444444444,0.0,0.5023101341730372,0.35802469135802467,0.28846153846153844,0.24278083028083025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,inf,1.7137783709781144e+16
2021-05-12,0.0,0.7759705701987277,0.23333333333333334,0.0,0.5033547489103237,0.35802469135802467,0.32608695652173914,0.2507173382173382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,inf,3592968106037687.0
2021-05-13,0.0,0.8132500607904443,0.23333333333333334,0.0,0.5017493864595002,0.35802469135802467,0.32608695652173914,0.2635805860805861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,inf,8944055724606891.0
2021-05-14,0.0,0.4200840252084035,0.2222222222222222,0.0,0.5011266990714727,0.35802469135802467,0.325,0.25989010989010985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,inf,5.795013127226409e+16
2021-05-17,0.0,0.662266178532522,0.23333333333333334,0.0,0.5020335155798329,0.35802469135802467,0.3125,0.2663408521303258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,577.0,0.0,0.0,0.0,0.0,0.0,inf,2280338343939841.0
2021-05-18,0.0,0.4200840252084035,0.2222222222222222,0.0,0.514122203010723,0.35802469135802467,0.325,0.25989010989010985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,inf,3753371666779956.5
2021-05-19,0.0,0.2989566680559063,0.2111111111111111,0.0,0.5143435646526426,0.35802469135802467,0.3333333333333333,0.2709615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,inf,1994302789313960.2
2021-05-20,0.0,0.2989566680559063,0.2111111111111111,0.0,0.5150141060667309,0.35802469135802467,0.3333333333333333,0.2709615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,inf,4539776615303144.0
2021-05-21,0.0,-0.17677669529663761,0.25,0.0,0.5166905952237932,0.3125,0.3333333333333333,0.3010683760683761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,inf,2778101253144510.5
2021-05-24,0.0,0.2989566680559063,0.2111111111111111,0.0,0.5249654976006615,0.35802469135802467,0.3333333333333333,0.2709615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,inf,2518482930973540.5
2021-05-25,0.0,0.2989566680559063,0.2111111111111111,0.0,0.5229758850473137,0.35802469135802467,0.3333333333333333,0.2709615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,inf,1856356954863050.2
2021-05-26,0.0,-0.10206207261596509,0.2638888888888889,0.0,0.5284246753817449,0.3125,0.35,0.30675620675620674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,inf,1.0552772140817826e+16
2021-05-27,0.0,-0.10206207261596509,0.2638888888888889,0.0,0.530791867614647,0.3125,0.35,0.30675620675620674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,inf,2425645489824310.0
2021-05-28,0.0,-0.10206207261596509,0.2638888888888889,0.0,0.5329865088131892,0.3125,0.35,0.30675620675620674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,inf,4880002512500944.0
2021-06-01,0.0,-0.10206207261596509,0.2638888888888889,0.0,0.5352954838901609,0.3125,0.35,0.30675620675620674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,inf,2119619808720761.5
2021-06-02,0.0,-0.10206207261596509,0.2638888888888889,0.0,0.5373514273015303,0.3125,0.35,0.30675620675620674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,inf,2977866605374257.0
2021-06-03,0.0,-0.10206207261596509,0.2638888888888889,0.0,0.5389412231517741,0.3125,0.35,0.30675620675620674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,inf,1979173273206053.0
2021-06-04,0.0,-0.03130737810082598,0.25,0.0,0.5332257901058662,0.3125,0.3235294117647059,0.2634920634920635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,inf,2770865869901722.0
2021-06-07,0.0,-0.03130737810082598,0.25,0.0,0.5373248459179356,0.3125,0.3235294117647059,0.2634920634920635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,inf,4959592373118113.0
2021-06-08,0.0,-0.10968710968597209,0.2361111111111111,0.0,0.5239107328293291,0.46875,0.3333333333333333,0.25211640211640207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,inf,2.073202304209398
2021-06-09,0.0,-0.10968710968597209,0.2361111111111111,0.0,0.5258199727603357,0.46875,0.3333333333333333,0.25211640211640207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,inf,2.408015937030943
2021-06-10,0.0,-0.26666666666666666,0.2222222222222222,0.0,1.0,0.609375,0.2857142857142857,0.21049382716049383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,inf,1.807201820390826
2021-06-11,0.0,-0.048336824452283204,0.25,0.0,0.8050650712002364,0.3125,0.3333333333333333,0.2634920634920635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,inf,4544733176530932.0
2021-06-14,0.0,-0.09349469900084574,0.2222222222222222,0.0,0.9250445296532861,0.3125,0.21428571428571427,0.15802469135802472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2021-06-15,0.0,0.08421519210665131,0.18888888888888888,0.0,0.9504996932208652,0.37037037037037035,0.21428571428571427,0.12555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2021-06-16,0.0,0.08421519210665131,0.18888888888888888,0.0,0.9488616738358175,0.37037037037037035,0.21428571428571427,0.12555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,inf,4742680847119537.0
2021-06-17,0.0,0.02177517781546711,0.17777777777777778,0.0,1.0,0.5802469135802467,0.2692307692307692,0.20944444444444446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,inf,1.7228361646331884
2021-06-18,0.0,-0.11290322580645114,0.2,0.0,0.841698582831207,0.3950617283950617,0.23333333333333334,0.18444444444444447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,inf,1.257078722109418
2021-06-21,0.0,0.12038585308576868,0.18888888888888888,0.0,0.8284013840044149,0.3950617283950617,0.2692307692307692,0.19777777777777777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,inf,4.991341984846218
2021-06-22,1.0,0.053037152278381995,0.2222222222222222,0.0,0.8560749877512783,0.328125,0.2916666666666667,0.23871252204585536,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,inf,3.5361307782741283
2021-06-23,1.0,0.053037152278381995,0.2222222222222222,0.0,0.8511275807821818,0.328125,0.2916666666666667,0.23871252204585536,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,inf,3.53849019846266
2021-06-24,0.0,0.04559607525875481,0.20833333333333334,0.0,0.9184625505569093,0.421875,0.25,0.18253968253968253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,inf,3.5329907505131573
2021-06-25,0.0,0.04559607525875481,0.20833333333333334,0.0,0.9168995166163908,0.421875,0.25,0.18253968253968253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,inf,3.6326151452621427
2021-06-28,0.0,0.04559607525875481,0.20833333333333334,0.0,0.9137522100831073,0.421875,0.25,0.18253968253968253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,inf,3.5832780318447113
2021-06-29,0.0,0.04559607525875481,0.20833333333333334,0.0,0.9119444127125536,0.421875,0.25,0.18253968253968253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,inf,3.5652336537388076
2021-06-30,0.0,0.04559607525875481,0.20833333333333334,0.0,0.9097962731230642,0.421875,0.25,0.18253968253968253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,inf,3.5452642625727906
2021-07-01,0.0,0.04559607525875481,0.20833333333333334,0.0,0.9076013188045624,0.421875,0.25,0.18253968253968253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,inf,3.6176620635510743
2021-07-02,0.0,0.15161960871578067,0.17777777777777778,0.0,0.9053210815068278,0.4567901234567901,0.25,0.1476190476190476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,inf,3.5140751415070555
2021-07-06,0.0,-0.11670440922146073,0.20833333333333334,0.0,1.0,0.4375,0.2727272727272727,0.18994708994708995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,inf,1.6846838674132518
2021-07-07,0.0,0.024753688574417287,0.19444444444444445,0.0,1.0,0.375,0.375,0.20476190476190476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,inf,1.5381009310098683
2021-07-08,0.0,0.49999999999999944,0.20833333333333334,0.0,1.0,0.375,0.3888888888888889,0.25661375661375657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,inf,1.660622257093261
2021-07-09,0.0,0.49999999999999944,0.20833333333333334,0.0,1.0,0.375,0.3888888888888889,0.25661375661375657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,inf,1.6767723625377124
2021-07-12,0.0,0.49999999999999944,0.20833333333333334,0.0,1.0,0.375,0.3888888888888889,0.25661375661375657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,inf,1.6919604523925484
2021-07-13,0.0,0.49999999999999944,0.20833333333333334,0.0,1.0,0.375,0.3888888888888889,0.25661375661375657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,inf,1.6958766088715314
2021-07-14,0.0,0.49999999999999944,0.20833333333333334,0.0,1.0,0.375,0.3888888888888889,0.25661375661375657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,inf,1.7061914497420942
2021-07-15,0.0,0.49999999999999944,0.20833333333333334,0.0,1.0,0.375,0.3888888888888889,0.25661375661375657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,inf,1.7222105840553024
2021-07-16,0.0,-0.006944444444444478,0.18055555555555555,0.0,1.0,0.390625,0.375,0.21358024691358024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,inf,2.2926338888055215
2021-07-19,0.0,0.6000000000000012,0.19444444444444445,0.0,1.0,0.28125,0.3888888888888889,0.21358024691358024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,inf,2.2874715458627053
2021-07-20,0.0,0.6000000000000012,0.19444444444444445,0.0,1.0,0.28125,0.3888888888888889,0.21358024691358024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,inf,2.164429733702816
2021-07-21,0.0,0.6666666666666641,0.20833333333333334,0.0,1.0,0.265625,0.3888888888888889,0.20476190476190476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,inf,1.6510395468378365
2021-07-22,0.0,0.6666666666666641,0.20833333333333334,0.0,1.0,0.265625,0.3888888888888889,0.20476190476190476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,inf,1.632120315596623
2021-07-23,0.0,0.09425240346693242,0.26785714285714285,0.0,0.8315564945895054,0.22448979591836732,0.3181818181818182,0.2619047619047619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,inf,1.7209817061775414
2021-07-26,0.0,0.28426762180747955,0.23214285714285715,0.0,1.0,0.3265306122448979,0.3125,0.2363095238095238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,inf,1.5625617255684179
2021-07-27,0.0,0.28426762180747955,0.23214285714285715,0.0,1.0,0.3265306122448979,0.3125,0.2363095238095238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,inf,1.663883582709745
2021-07-28,0.0,0.28426762180747955,0.23214285714285715,0.0,1.0,0.3265306122448979,0.3125,0.2363095238095238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,inf,1.6494261449890686
2021-07-29,0.0,0.28426762180747955,0.23214285714285715,0.0,1.0,0.3265306122448979,0.3125,0.2363095238095238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,inf,1.614060982555694
2021-07-30,0.0,0.28426762180747955,0.23214285714285715,0.0,1.0,0.3265306122448979,0.3125,0.2363095238095238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,inf,1.6406047931296281
2021-08-02,0.0,0.6000000000000012,0.25,0.0,1.0,0.3265306122448979,0.3888888888888889,0.24285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,inf,1.6963758201339867
2021-08-03,0.0,0.6285393610547095,0.23214285714285715,0.0,1.0,0.3265306122448979,0.375,0.17291666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,inf,2.331146263180079
